YEAR;MO;DY;ALLSKY_SFC_SW_DWN;ALLSKY_KT;T2M;T2M_MAX;T2M_MIN;TS;RH2M;PRECTOTCORR;PS;WS10M;WD10M
2017;12;15;2.76;0.66;12.65;17.92;8.67;11.58;73.06;0;99.11;2.23;238.31
2017;12;16;1.07;0.26;13.07;15.74;11.16;12.24;83.5;0.05;99.33;1.39;123.19
2017;12;17;0.96;0.23;12.93;16.56;9.16;11.86;86.94;0.08;99.3;1.77;91.69
2017;12;18;2.23;0.53;12.11;17.48;8.97;11.25;68.25;0;99.2;2.7;38.94
2017;12;19;0.51;0.12;10.93;13.95;8.76;10.39;74.75;2.23;99.4;2.52;29.06
2017;12;20;1.86;0.45;12.66;18.12;9.52;12.21;74.44;0.8;99.36;3.15;27.44
2017;12;21;2.42;0.58;12.69;19.2;8.67;11.73;67.38;0;99.4;3.06;27.56
2017;12;22;0.99;0.23;13.11;16.82;10.83;12.06;71.88;0.3;99.08;2.62;38.12
2017;12;23;0.64;0.16;12.57;14.62;11;11.87;87.62;2.47;98.17;2.4;67.81
2017;12;24;1.61;0.38;13.06;17.15;8.39;12.35;74.94;6.98;98.02;3.57;211.5
2017;12;25;2.86;0.68;10.48;17.38;7.15;9.8;54.69;0.28;99.05;4.68;308.19
2017;12;26;3.06;0.73;10.51;17.83;5.93;8.76;55.25;0;99.61;2.23;147.88
2017;12;27;2.6;0.62;9.6;16.06;5.89;8.43;56.19;0;99.43;3.62;27.62
2017;12;28;1.84;0.44;10.38;16.9;6.63;9.45;59.19;0;99.07;3.84;40.19
2017;12;29;2.78;0.66;10.3;16.44;5.82;9.44;63.69;0;99.08;3.08;26.19
2017;12;30;0.82;0.2;9.7;12.98;6.01;9.39;77.19;5.92;98.87;1.95;45.69
2017;12;31;0.42;0.1;10.91;13.43;9.23;10.62;91.81;28.88;98.68;3.48;105.12
2018;1;1;2.32;0.55;10.48;16.61;5.98;10.09;66.62;0.25;98.23;3.6;262.12
2018;1;2;2.9;0.68;9.29;16.4;4.4;8.26;64.12;0;98.45;2.73;191.81
2018;1;3;1.08;0.25;9.49;11.15;7.36;9.26;85.06;17.57;98.73;3.2;29.44
2018;1;4;0.35;0.08;10.08;12.53;6.81;9.99;93.25;61.62;98.12;4.91;96.12
2018;1;5;0.71;0.16;8.69;10.68;7.64;8.49;84.25;9.74;98.09;5.54;40.81
2018;1;6;2.37;0.55;9.87;15.82;6.15;9.04;70.62;0.28;98.99;3.4;169.62
2018;1;7;3.1;0.71;10.8;16.75;7.13;9.02;59.62;0;99.85;2.57;271.62
2018;1;8;3.01;0.69;10.58;18.02;6.06;9.01;57;0;99.89;2.99;271.5
2018;1;9;2.8;0.63;10.9;18.33;6.23;9.29;60.06;0;99.62;2.53;220.81
2018;1;10;2.93;0.66;10.21;14.71;6.62;9.16;64.44;0;99.47;2.6;169
2018;1;11;1.3;0.29;9.05;13.4;6.38;8.01;68.69;0.06;99.02;4.29;20.25
2018;1;12;1.46;0.32;8.43;13.19;4.95;7.67;68.19;0.06;99.06;3.06;103.44
2018;1;13;2.46;0.54;9.69;14.38;6.12;8.97;79.88;0.53;99.01;3.21;60.06
2018;1;14;0.74;0.16;7.98;12.05;5.19;7.33;79.69;8.56;98.44;3.17;82.44
2018;1;15;2.72;0.59;8.13;15.11;4.44;7.5;66.56;0.15;99.15;3.76;334.94
2018;1;16;2.7;0.58;8.65;13.8;4.33;7.69;62;0.05;99.28;2.59;212.62
2018;1;17;0.96;0.2;7.94;11.03;5.85;8.12;86.06;4.79;98.56;2.24;50.62
2018;1;18;0.96;0.2;10.52;14.5;6.83;10.02;88.62;22.86;97.19;6.36;169.62
2018;1;19;2.39;0.5;6.72;11.4;3.26;6.11;55.25;3.24;97.55;10.62;339.69
2018;1;20;3.29;0.69;7.31;12.73;3.03;6.21;67.12;0;99.14;2.66;181.38
2018;1;21;1.15;0.24;7.08;9.64;4.82;6.56;85.25;0.05;99.19;3.7;31.12
2018;1;22;0.69;0.14;8.39;12.43;4.38;8.15;85;19.56;98.12;4.04;59.06
2018;1;23;1.35;0.27;7.06;12.2;4.28;6.66;86.75;26.36;97.88;5.05;115.19
2018;1;24;1.4;0.28;7.59;11.81;4.76;7.17;76.19;5.59;98.6;3.78;151.81
2018;1;25;0.65;0.13;6.28;6.8;5.34;6.08;83.56;21.73;98.27;6.26;23.88
2018;1;26;1.49;0.3;6.71;10.55;4.26;6.4;85.5;16.25;98.42;3.95;97
2018;1;27;2.69;0.53;6.54;12.56;3.08;6.12;66.31;0.01;99.07;6.73;259.31
2018;1;28;3.13;0.61;6.29;12.89;2.78;5.88;64.38;0;99.47;6.39;259.5
2018;1;29;3.33;0.64;6.19;13.44;1.79;5.75;62.69;0;99.3;5.53;284.69
2018;1;30;3.83;0.73;7.94;14.55;3.59;6.83;63;0;99.36;3.45;265.62
2018;1;31;3.53;0.66;9.27;15.77;4.62;7.71;67.31;0;99.4;2;163.75
2018;2;1;3.77;0.7;8.83;14.59;4.3;7.96;70.56;0;99.66;2.61;140.31
2018;2;2;3.18;0.59;9.46;14.69;4.97;8.58;71.62;0;99.74;2.47;38.62
2018;2;3;2.71;0.5;10.5;15.55;6.29;9.23;75.5;0.01;99.48;1.97;90.19
2018;2;4;2.09;0.38;10.04;13.55;7.6;9.12;85.44;0;99.33;1.54;92.5
2018;2;5;3.3;0.59;11.65;17.73;7.72;10.42;75.06;0;98.98;2.07;104.06
2018;2;6;3.64;0.65;11.26;17.12;7.23;10.31;71.06;0;99.14;2.88;38.62
2018;2;7;3.86;0.68;12.6;18.46;7.38;11.01;63.94;0;99.46;2.91;73.38
2018;2;8;2.72;0.48;12.27;17.96;7.41;11.07;68.88;0.02;99.11;2.28;106.81
2018;2;9;3.19;0.55;13.16;18.53;9.28;11.87;68.44;0;98.47;2.18;72.38
2018;2;10;2.47;0.42;11.95;15.49;9.8;11.1;78.94;0;98.46;3.01;34.88
2018;2;11;2.27;0.38;13.25;18.98;10.08;12.56;75.75;0.01;98.02;3.14;109.75
2018;2;12;1.84;0.31;12.13;15.88;9.17;11.05;84.06;0.92;98.15;2.25;177.69
2018;2;13;3.46;0.58;11.76;16.39;7.19;10.28;73;0.69;98.36;1.59;155.69
2018;2;14;2.36;0.39;11.34;14.49;8.45;10.94;81.56;0.78;99.07;2.91;133.62
2018;2;15;2.79;0.45;11.09;15.28;7.79;10.88;86.56;1.93;99.29;3.54;90.81
2018;2;16;2.85;0.46;11.27;16.75;7.15;10.81;74.75;0.01;99.11;4.16;57.56
2018;2;17;2.38;0.38;12.54;17.04;9.56;12.01;75.81;0.86;98.3;3.97;90.12
2018;2;18;3.77;0.59;11.39;17.48;6.87;10.62;56.81;0.13;97.93;8.22;300.75
2018;2;19;4.22;0.66;10.61;15.91;6.05;9.73;61.12;0.03;98.66;2.16;162.31
2018;2;20;2.89;0.45;11.51;15.35;7.94;11.4;78.44;2.04;98.66;2.52;72.25
2018;2;21;2.36;0.36;11.43;15.62;8.99;11.78;78.88;1.96;98.47;4.37;50.62
2018;2;22;3.25;0.49;11.43;16.11;7.59;11.26;74.88;0.2;98.51;2.34;121.25
2018;2;23;4.26;0.64;11.34;16.04;7.26;10.87;74.94;0.01;98.3;2.54;101.38
2018;2;24;3.9;0.58;11.75;16.76;7.31;11.21;76.12;1.09;98.18;2.51;112.38
2018;2;25;2.53;0.38;12.35;17.13;7.83;11.69;80.75;14.31;97.8;3.69;146.62
2018;2;26;1.42;0.21;9.43;11.79;8.31;9.42;86.69;15.94;98.04;3.28;70.81
2018;2;27;2.93;0.42;12.69;17.37;9.55;12.74;83.75;4.77;98.11;3.62;151.81
2018;2;28;3.07;0.44;12.05;15.93;9.14;11.62;87.62;3.02;98.72;3.43;177.06
2018;3;1;2.37;0.34;12.53;18.87;7.22;12.1;75.31;2.91;98.46;3.51;247.38
2018;3;2;3.82;0.54;11.73;17.17;6.48;11.43;71.25;0;98.81;2.78;106.5
2018;3;3;3.62;0.51;12.5;17.97;8.23;12.45;82.75;0.01;98.57;2.16;103.81
2018;3;4;3.22;0.45;13.21;19.15;8.69;12.66;76.31;0.01;98.13;2.3;118.19
2018;3;5;3.81;0.52;14.55;20.85;9.08;13.8;69.38;0.03;98.17;2.34;56.56
2018;3;6;3.46;0.47;15.52;20.62;10.48;14.26;68.25;1.79;98.22;1.71;100.62
2018;3;7;3.56;0.48;14.89;20.07;10.63;14.5;83.94;0.33;98.64;2.51;167.12
2018;3;8;3.65;0.48;15.08;20.93;11.68;15.24;83.31;1.47;97.95;2.71;135.75
2018;3;9;4.35;0.58;13.89;20.41;8.76;13.45;66.69;0.71;97.98;2.95;313.38
2018;3;10;5.04;0.66;13.62;19.39;8.92;12.87;65.44;0;98.63;2.67;246.38
2018;3;11;4.27;0.55;13.48;18.66;8.16;12.38;72;0;98.67;2.5;135
2018;3;12;4.15;0.53;13.83;19.37;9;13.56;80.25;0.04;98.8;2.32;143.56
2018;3;13;2.87;0.37;14.01;18.04;11.06;14.25;87.69;0.04;98.72;2.81;145.81
2018;3;14;3.29;0.41;13.76;17.69;11.15;13.77;88;0.6;98.49;3.05;189.25
2018;3;15;3.77;0.48;13.49;16.71;10.65;12.73;81.31;0.64;98.36;3.3;197.69
2018;3;16;4.71;0.59;14.08;19.95;9.21;13.11;63.06;0.62;98.26;2.38;252.19
2018;3;17;5.29;0.66;13.84;19.58;7.75;13.24;68.75;0;98.69;2.52;136
2018;3;18;4.85;0.59;15.05;20.51;9.74;14.18;71.31;0;98.64;1.94;54.5
2018;3;19;5.1;0.62;17.37;23.49;11.45;16.59;60.62;0;98.26;3.16;39.06
2018;3;20;3.14;0.38;15.58;19.25;12.08;15.29;81.81;0;98.42;2.95;129.94
2018;3;21;4.96;0.59;15.08;20.26;9.91;14.72;83.62;0;98.98;2.1;176.44
2018;3;22;4.7;0.55;15.31;21.05;10.47;14.83;70.19;0;98.8;2.17;81.5
2018;3;23;5.39;0.63;18.37;24.98;11.33;17.19;55.69;0;97.92;2.78;108.81
2018;3;24;2.65;0.31;15.73;19.55;10.44;15.11;69;0;97.59;5.06;188.81
2018;3;25;4.54;0.52;13.4;18.34;7.75;13.62;76.88;0;98.87;3.45;223.62
2018;3;26;5.92;0.68;14.94;20.41;10.63;15.06;76.62;0;99.26;2.15;108.5
2018;3;27;6.28;0.72;17.11;24.86;10.91;16.79;61.81;0;98.67;2.8;93.5
2018;3;28;4.23;0.48;16.75;22.14;12.27;15.89;70.81;4.61;98.22;3.16;53.88
2018;3;29;2.94;0.33;15.48;19.99;10.96;15.83;80.94;11.39;97.55;5.17;169.31
2018;3;30;5.15;0.58;14.45;21.49;8.99;14.74;65.88;0.87;98.46;2.72;249.31
2018;3;31;6.69;0.74;14.9;21.51;8.86;14.81;60.69;0;99.06;3.12;217.06
2018;4;1;5.97;0.66;15.74;21.9;11.16;15.58;64.06;0;98.83;2.52;131.94
2018;4;2;5.61;0.62;15.87;21.61;10.41;15.65;68.12;0.01;98.4;3.06;166.31
2018;4;3;6.83;0.74;14.99;22.44;9.81;15.03;45.88;0;98.71;5.75;193.5
2018;4;4;7.19;0.78;15.85;23.69;8.55;15.62;43.25;0;98.87;3.98;243.69
2018;4;5;7.05;0.76;19.01;27.15;12.05;18.14;41.19;0;98.43;3.38;247.88
2018;4;6;6.87;0.73;19.9;27.39;12.9;18.92;45.06;0;98.29;2.75;116.38
2018;4;7;7.01;0.74;20.88;27.98;13.3;19.88;43.44;0;98.41;2.85;64.06
2018;4;8;3.48;0.37;18.43;24.7;14.4;17.45;56.5;0.15;98.54;2.93;101.44
2018;4;9;3.31;0.35;15.98;19.37;12.87;16.29;74.88;12.47;98.57;2.37;150.5
2018;4;10;2.18;0.23;15.9;20.04;12.59;16.03;74.12;8.67;98.31;3.14;162.5
2018;4;11;4.7;0.49;17.16;21.84;13.34;17.26;72.88;0.53;98.33;2.12;185.75
2018;4;12;4.53;0.47;18.48;23.68;14.32;18.28;70.81;0.17;98.38;1.86;234
2018;4;13;5.7;0.59;20.01;27.35;13.44;20.4;64.25;0;98.31;2.17;250.19
2018;4;14;6.45;0.66;21.26;28.9;15.17;21.3;57.38;0;98.46;2.71;246.31
2018;4;15;7.4;0.75;20.42;28.03;14.37;20.09;44.56;0;98.47;4.39;209.88
2018;4;16;7.41;0.75;19.23;26.98;12.45;19.02;35.5;0;98.68;3.88;244.94
2018;4;17;6.99;0.7;19.55;26.9;12.74;19.19;45.62;0;98.77;2.88;191.12
2018;4;18;7.2;0.72;21.43;28.91;14.51;20.93;47.31;0;98.89;2.3;121.38
2018;4;19;6.57;0.66;21.95;29.16;15.87;21.64;54;0;98.46;2.5;159.69
2018;4;20;3.1;0.3;18.81;23.3;15.95;18.76;75.31;3.08;97.84;1.72;151.56
2018;4;21;4.96;0.49;16.88;22.48;12.76;17.19;49.5;0.65;97.91;4.83;135
2018;4;22;7.57;0.74;17.42;25.51;10.51;18.28;40.81;0;98.15;4.97;242.88
2018;4;23;7.02;0.69;20.25;28.12;13.64;20.57;48.25;0;98.48;3.18;214.56
2018;4;24;6.81;0.66;20.55;27.63;12.83;21.01;51.94;0;98.68;2.8;148.25
2018;4;25;7.14;0.7;23.68;30.47;15.68;23.01;41;0;98.49;3.03;110.56
2018;4;26;5.52;0.53;24.14;29.77;17.23;23.87;46.38;0.77;98.28;3.16;216.69
2018;4;27;4.56;0.44;22.97;29.51;17.33;23.65;56.06;0.58;98.14;2.77;134.25
2018;4;28;6.35;0.61;22.12;29.06;15.98;22.86;61.5;0.17;98.32;2.23;182.69
2018;4;29;7.04;0.67;22.45;29.57;16.14;23.3;57.62;0;98.55;2.41;120.81
2018;4;30;5.55;0.52;22.51;28.29;16.83;23.05;57.06;0;98.45;2.38;155.19
2018;5;1;6.48;0.62;24.83;31.49;18.03;25.58;51.25;0.29;98.44;3.86;69.38
2018;5;2;5.51;0.52;24.46;30.74;18.56;25.28;48.94;1.26;98.54;4.39;120.56
2018;5;3;6.03;0.57;26.19;32.37;19.62;26.22;44.25;0;98.33;2.69;79.94
2018;5;4;7.02;0.66;26.33;33.05;19.68;26.66;43.56;0;98.19;3.07;116.12
2018;5;5;3.41;0.32;24.39;31.15;18.81;25.06;57.44;1.34;98.12;3.59;120.31
2018;5;6;5.44;0.51;20.84;25.37;16.33;22.73;73.31;0.75;98.38;2.14;241.19
2018;5;7;3.37;0.31;21.16;27.12;16.17;22.21;61.06;6.54;97.92;3.04;162.06
2018;5;8;5;0.46;17.58;20.7;15.28;18.33;74.44;6.23;97.71;1.95;167.56
2018;5;9;3.95;0.37;18.15;20.83;14.65;18.4;76.81;5.24;97.84;2.92;162
2018;5;10;4.51;0.41;18.75;22.07;16.06;18.83;81.75;5.51;97.98;2.12;153.5
2018;5;11;4.18;0.38;20.78;25.21;15.4;20.51;59.5;3.46;97.8;2.01;174.88
2018;5;12;3.86;0.35;20.08;25.99;15.12;21.08;68.56;7.54;97.74;2.32;231.38
2018;5;13;5.58;0.51;20.65;26.9;14.7;21.82;64.62;1.8;98.01;2.47;155.12
2018;5;14;6.76;0.62;20.58;25.76;15.09;21.64;66.5;0.52;98.49;2.52;161.44
2018;5;15;7.58;0.69;22.73;30.2;15.1;23.78;54.69;0.02;98.63;2.46;150.12
2018;5;16;8.23;0.74;24.44;32.67;16.55;25.14;46.44;0;98.63;3.09;214.56
2018;5;17;8.16;0.73;26.33;34.23;18.54;26.65;39.94;0;98.67;3.16;188.06
2018;5;18;7.75;0.7;28.59;35.32;19.95;27.86;34.12;0.02;98.56;2.73;163.81
2018;5;19;6.9;0.62;28.82;35.72;21.27;29.05;41.19;0.48;98.32;3.16;167.06
2018;5;20;5.4;0.48;27.7;35.73;22.34;28.15;43.56;0.1;98.22;3.53;283.38
2018;5;21;6.53;0.59;27.35;34.13;20.39;28.23;45.06;0.07;98.36;2.9;250.88
2018;5;22;5.27;0.47;26.93;33.89;20.34;27.8;51.94;0.87;98.5;2.45;184.88
2018;5;23;7.15;0.63;27.65;34.87;20.87;28.65;48.31;0;98.37;2.84;181.19
2018;5;24;7.13;0.63;26.27;33.19;19.47;27.99;56.56;0.17;98.24;2.76;177.94
2018;5;25;6.23;0.55;24.31;29.7;20.01;26.23;69;0.27;98.07;2.27;137.25
2018;5;26;7.37;0.65;22.76;28.43;18.41;24.23;67.81;3.02;98.21;1.98;152.12
2018;5;27;7.76;0.69;26.52;32.96;18.31;27.41;44.44;0.01;98.3;2.33;134.88
2018;5;28;6.19;0.55;27.44;32.83;21.88;28.59;48.88;0.71;98.31;2.62;138.38
2018;5;29;5.19;0.45;23.31;29.15;20.45;23.61;66.75;5.3;98.17;2.28;146.19
2018;5;30;4.7;0.41;22.86;26.57;19.2;23.55;66.31;3.53;98.15;2.02;151.56
2018;5;31;4.6;0.41;22.3;26.49;18.46;22.96;72.31;4.65;98.13;2.23;183.75
2018;6;1;5.32;0.47;22.73;26;19.33;23.03;68.81;3.32;98.1;1.67;170.69
2018;6;2;5.63;0.49;23.67;29.17;18.05;24.82;64.44;7.11;98.13;2.55;216.38
2018;6;3;7.66;0.67;24.77;30.33;19.44;25.45;61.06;0.4;98.08;2.28;169.81
2018;6;4;7.01;0.61;25.06;31.39;19.98;26.1;58.75;0.45;97.9;2.38;182.88
2018;6;5;6.71;0.59;25.78;31.95;19.83;27.12;59.44;0.64;98.04;2.91;169
2018;6;6;6.93;0.6;26.73;32.08;20.26;28.08;57.25;0.09;98.57;2.33;151.31
2018;6;7;8.03;0.7;29.69;37.32;21.8;30.69;42.44;0;98.63;2.71;242.56
2018;6;8;7.85;0.68;31.08;38.83;23.54;31.87;33.38;0;98.32;3.57;241.94
2018;6;9;8.24;0.72;30.61;38.51;23.86;32.09;38.44;0.04;97.99;2.85;250.12
2018;6;10;6.81;0.59;27.83;33.55;22.37;29.81;54.5;0.07;97.74;2.97;208.56
2018;6;11;5.45;0.47;25.73;30.16;22.24;27.98;70.44;0.11;97.67;3.45;190.62
2018;6;12;6.45;0.55;25.65;29.38;22.29;26.61;67.81;0.72;97.45;2.52;181.38
2018;6;13;5.13;0.45;25.9;31.54;21.69;27.26;67;11.45;97.47;1.93;147.31
2018;6;14;6.46;0.56;23.76;26.65;21.73;24.58;79.06;2.51;97.76;2.22;200.88
2018;6;15;5.99;0.52;26.22;32.03;21;27.22;66.75;1.44;97.9;2.26;244.69
2018;6;16;5.55;0.48;26.79;32.54;20.48;27.3;53.19;0.48;98.11;2.68;239.56
2018;6;17;5.26;0.45;25.48;29.5;20.95;26.74;62.25;1.11;97.97;3.73;190.19
2018;6;18;4.91;0.42;24.67;28.12;21.31;26;71.44;6.04;97.95;2.95;181.62
2018;6;19;7.19;0.62;25.58;30.86;21.26;27.29;66.75;0.83;98.13;2.84;196.62
2018;6;20;6.46;0.55;25.78;30.37;20.31;27.37;65;0.26;98.37;2.76;154.94
2018;6;21;5.56;0.48;26.82;32.61;20.87;28.4;60.81;1.04;98.41;3.55;236.75
2018;6;22;7.27;0.62;27.05;32.2;21.85;28.93;64.88;0.79;98.19;3.13;211.75
2018;6;23;6.19;0.54;26.8;31.76;21.58;28.89;66.31;0.15;98.11;2.95;147.81
2018;6;24;6.34;0.55;28.39;33.8;23.42;30.33;58.75;0.3;98.06;2.69;203
2018;6;25;6.55;0.57;28.83;34.69;23.04;30.74;57.81;0.24;98.01;3.02;216.31
2018;6;26;7.33;0.63;28.18;33.55;23.71;30.26;61;0.01;98.06;3.06;197.81
2018;6;27;7.9;0.69;29.38;35.43;23.26;31.29;50.19;0;97.92;2.62;185.62
2018;6;28;8.13;0.7;29.29;35.81;23.22;30.86;47;0;97.78;3.72;249.75
2018;6;29;8.03;0.7;26.08;31.34;20.47;28.19;60.19;0;97.75;3.8;161.81
2018;6;30;6.97;0.6;25.46;30;21.24;27.73;62.06;0;97.88;3.52;196.94
2018;7;1;8.32;0.72;27.08;33.12;21.44;29.32;59.19;0;98.18;2.86;173.38
2018;7;2;8.27;0.72;29.5;36.48;22.3;31.5;49.69;0;98.1;2.78;216.69
2018;7;3;8.3;0.72;31.94;39.57;24.87;34.04;41.31;0;97.86;3.2;220.31
2018;7;4;8.39;0.73;32.8;40.13;26.28;35.05;35.31;0;97.66;2.89;238.5
2018;7;5;8.72;0.76;32.27;40.61;24.78;34.4;26.88;0;97.4;3.55;238.31
2018;7;6;8.73;0.77;32.01;40.62;23.96;34.01;25.62;0;97.42;3.17;233.75
2018;7;7;8.6;0.75;31.72;39.65;24.83;33.82;31.56;0;97.56;3.21;210.44
2018;7;8;8.05;0.7;30.68;37.44;24.52;33.12;45.38;0;97.78;3.34;128.19
2018;7;9;7.72;0.68;29.43;35.44;24.31;31.93;56.19;0.01;98.03;3.03;168.44
2018;7;10;7.94;0.7;29.39;35.66;23.35;31.53;54.06;0;97.97;3.12;196.56
2018;7;11;6.8;0.6;29.76;36.05;24.31;32.03;57.12;0;97.83;3.36;190.44
2018;7;12;5.63;0.49;30;35.92;23.87;32.33;58.81;0;97.67;3.89;176.38
2018;7;13;7.69;0.68;32.59;39.83;25.49;34.87;43.56;0;97.32;2.51;221.19
2018;7;14;7.59;0.67;33.06;40.49;25.58;35.58;35.81;0;97.15;2.6;236.38
2018;7;15;7.37;0.66;32.47;40.04;26.08;34.8;34.31;0;97.3;3.05;228.38
2018;7;16;7.75;0.69;31.51;38.76;24.61;34.03;32.94;0;97.55;2.87;176.5
2018;7;17;8.21;0.73;31.73;39.62;24.96;34.06;31.5;0;97.62;3.28;229.69
2018;7;18;7.57;0.67;30.49;37.5;24.13;32.82;40.25;0;97.56;3.76;213.25
2018;7;19;6.5;0.58;28.9;33.73;24.39;31.62;61.31;0.03;97.59;3.74;151.62
2018;7;20;6.13;0.55;30.25;35.58;24.95;32.8;55.62;0.19;97.64;3.17;190.5
2018;7;21;6.77;0.61;31.55;37.85;24.48;33.94;43.94;0.14;97.66;2.49;220.94
2018;7;22;8.02;0.72;32.72;40.41;25.2;35.25;36.19;0.03;97.51;2.31;224.81
2018;7;23;7.55;0.68;32.48;39.63;25.69;34.9;36.38;0.01;97.4;2.72;251.38
2018;7;24;6.44;0.58;30.3;35.37;25.74;32.83;53.5;0.04;97.6;3.28;139.38
2018;7;25;5.8;0.52;29.06;33.98;24.68;31.83;64.19;0.22;97.74;3.64;152.56
2018;7;26;6.81;0.62;28.59;32.91;24.73;31.33;63.88;0.41;98.02;3.55;189.31
2018;7;27;6.7;0.61;29.42;34.79;24.35;31.82;56.38;0.26;98.01;4.19;198.31
2018;7;28;5.79;0.53;30.35;35.9;24.79;32.74;52.44;0;97.68;3.65;196.75
2018;7;29;5.94;0.55;31.4;37.51;25.44;33.72;50.88;0.01;97.55;3.52;204.75
2018;7;30;5.95;0.55;31.06;36.84;25.98;33.53;54.56;0.24;97.66;3.94;197.56
2018;7;31;5.31;0.49;30.62;35.9;25.53;33.15;59.94;0.37;97.75;4.13;200
2018;8;1;5.66;0.52;31.01;36.53;26.01;33.49;54.69;0.05;97.8;3.73;199.5
2018;8;2;6.64;0.62;32.94;39.61;25.78;35.37;44.56;0.05;97.61;2.53;224.69
2018;8;3;7.47;0.7;33.05;40.62;26.2;35.55;38.19;0.2;97.48;2.62;232.88
2018;8;4;7.27;0.68;31.62;38.27;25.55;34.24;46.75;0.12;97.74;3.33;122.12
2018;8;5;6.48;0.61;30.07;34.61;25.91;32.92;63.5;0.1;98.1;3.24;183.94
2018;8;6;6.59;0.62;30.26;35.87;25.26;32.88;59.75;0.11;98.06;3.76;184.31
2018;8;7;6.94;0.66;32.06;38.73;25.57;34.28;44.31;0.03;97.83;2.63;225.31
2018;8;8;7.25;0.69;32.96;40.77;25.6;35.3;32.81;0.02;97.7;2.5;227.5
2018;8;9;7.25;0.69;32.6;40.53;25.88;34.66;32;0;97.84;4.11;172.31
2018;8;10;7.72;0.73;32.04;40.15;25.38;34.25;30.38;0;98.02;3.66;196.31
2018;8;11;7.72;0.73;31.3;38.73;24.87;33.47;28;0;97.91;4.06;237.75
2018;8;12;7.91;0.76;31.75;39.73;25.11;33.95;24.5;0;97.88;3.28;233.19
2018;8;13;8.09;0.78;30.94;39.58;23.9;32.85;25.69;0;97.76;3.5;228.12
2018;8;14;8.01;0.77;31.03;40.34;23.61;33.03;26.56;0;97.62;3.27;243.75
2018;8;15;7.84;0.76;31.05;39.54;23.62;32.97;32.19;0;97.74;3.26;224.69
2018;8;16;7.43;0.73;31.21;38.49;24.69;33.01;39.25;0;97.86;3.02;228.44
2018;8;17;6.86;0.67;31.14;38.12;25.55;33.04;48.88;0;97.82;3.45;211.25
2018;8;18;6.13;0.6;29.97;35.44;25.06;32.32;57.62;0;97.68;3.38;199.12
2018;8;19;6.86;0.68;31.4;38.54;25.26;33.69;45.81;0;97.64;2.33;208.69
2018;8;20;7.23;0.72;30.75;38.37;23.75;33.05;39.06;0.01;97.75;2.58;222.62
2018;8;21;7.08;0.71;31.55;38.98;24.69;33.82;40.44;0.03;97.89;2.55;225.81
2018;8;22;7.09;0.71;31.96;39.94;25.22;33.98;37.38;0;97.89;2.47;224.31
2018;8;23;7.27;0.73;31.44;39.73;24.98;33.63;37;0;97.88;2.9;218.94
2018;8;24;7.05;0.71;31.29;39.31;24.76;33.5;42.81;0.01;97.94;2.97;200.69
2018;8;25;6.77;0.69;30.1;36.33;25.5;32.43;53.81;0.01;97.95;3.11;213.56
2018;8;26;5.95;0.61;29.02;34.79;24.28;31.12;58;0;97.72;3.65;199.62
2018;8;27;5.94;0.61;28.78;33.87;24.69;30.9;61.25;0.1;97.64;3.91;195.12
2018;8;28;5.84;0.6;28.6;33.88;24.81;30.97;64.44;0.18;97.88;3.28;190.56
2018;8;29;5.92;0.62;28.56;34.4;23.71;30.7;53.38;0;98.04;2.38;257.44
2018;8;30;6.94;0.73;29.16;36.37;22.06;30.9;34.94;0;98.11;2.88;248.62
2018;8;31;6.35;0.66;30.46;37.67;23.5;32.23;42.44;0;98.09;2.98;213.62
2018;9;1;7.03;0.74;32.3;40.99;25.89;33.93;31.38;0;98.12;3.05;235.62
2018;9;2;6.97;0.74;32.23;40.9;25.71;33.89;25.94;0;97.96;2.77;224.69
2018;9;3;6.93;0.74;31.61;39.9;24.55;33.29;27.94;0;97.68;2.88;259.31
2018;9;4;6.9;0.74;31.72;39.98;25.76;33.28;31.88;0;97.77;3.3;200.81
2018;9;5;5.96;0.65;29.26;35.31;24.7;31.37;50.25;0.15;97.86;3.23;129.62
2018;9;6;4.99;0.54;28.06;32.46;24.12;29.94;61.19;0.52;97.78;4.05;187.81
2018;9;7;4.24;0.47;27.95;32.59;24.58;29.54;55.38;2.28;97.96;2.27;202.75
2018;9;8;5.94;0.66;28.22;35.48;21.73;29.83;39.44;0.56;98.13;2.59;236.75
2018;9;9;5.21;0.58;28.03;35.02;22.69;29.41;34.44;0.31;98.13;2.95;245.75
2018;9;10;3.63;0.41;27.92;34.16;23.14;29.59;36.56;0.24;98.24;3.3;227.12
2018;9;11;5.43;0.61;27.13;33.48;21.87;28.76;39.12;0.04;98.6;2.97;223.12
2018;9;12;5.76;0.65;28.95;35.55;21.93;30.48;33.56;0;98.5;2.88;59.38
2018;9;13;4.04;0.46;28.48;33.47;24.2;29.74;38.56;0.05;98.35;2.88;150.38
2018;9;14;5.44;0.62;26.33;31.17;21.65;27.71;52.38;0.14;98.37;4.09;222.31
2018;9;15;5.49;0.63;26.72;33.14;20.98;28.5;51.38;0.21;98.44;2.74;222.69
2018;9;16;5.77;0.67;28.11;35.79;21.95;29.86;35.25;0.02;98.43;3.15;243.88
2018;9;17;6.2;0.73;29.54;36.62;23.71;30.79;26;0;98.32;3.99;213.5
2018;9;18;5.65;0.66;30.25;37.04;24.15;31.62;27.5;0;98.22;4.1;222.88
